transaction_id,customer_id,product_code,product_category,transaction_date,quantity,unit_price,gross_revenue,net_revenue,tax_amount,reconciliation_status,source_vs_gl_variance,gl_vs_bank_variance,days_to_post
TXN-0004158,C0161,P049,Software,2024-07-25,10,29.16,349.86,291.55,58.31,BANK_VARIANCE,0.0,2.63,2
TXN-0004159,C0117,P014,Furniture,2024-04-30,10,31.58,378.96,315.8,63.16,GL_VARIANCE,10.23,0.0,0
TXN-0004160,C0178,P030,Clothing,2024-03-20,5,9.9,59.38,49.48,9.9,MATCHED,0.0,0.0,2
TXN-0004161,C0090,P033,Software,2024-09-26,4,155.37,745.78,621.48,124.3,MISSING_IN_GL,0.0,0.0,3
TXN-0004162,C0123,P022,Software,2024-12-03,10,97.73,1172.77,977.31,195.46,MATCHED,0.0,0.0,3
TXN-0004163,C0071,P036,Clothing,2024-10-22,2,35.4,84.95,70.79,14.16,MATCHED,0.0,0.0,1
TXN-0004164,C0113,P008,Services,2024-01-18,10,147.35,1768.15,1473.46,294.69,MATCHED,0.0,0.0,3
TXN-0004165,C0082,P001,Software,2024-08-24,2,261.99,628.76,523.97,104.79,GL_VARIANCE,22.87,0.0,4
TXN-0004166,C0087,P009,Clothing,2024-01-13,7,5.81,48.79,40.66,8.13,MATCHED,0.0,0.0,3
TXN-0004167,C0193,P045,Services,2024-05-14,4,343.44,1648.51,1373.76,274.75,MATCHED,0.0,0.0,3
TXN-0004168,C0027,P020,Clothing,2024-05-31,9,7.34,79.27,66.06,13.21,BANK_VARIANCE,0.0,1.48,5
TXN-0004169,C0154,P041,Furniture,2024-05-01,1,293.77,352.52,293.77,58.75,MATCHED,0.0,0.0,2
TXN-0004170,C0102,P043,Clothing,2024-07-22,2,20.95,50.29,41.91,8.38,MISSING_IN_GL,0.0,0.0,5
TXN-0004171,C0167,P038,Furniture,2024-01-29,3,129.82,467.35,389.46,77.89,BANK_VARIANCE,0.0,16.24,2
TXN-0004172,C0013,P002,Electronics,2024-12-07,1,1288.54,1546.25,1288.54,257.71,MATCHED,0.0,0.0,0
TXN-0004173,C0109,P008,Services,2024-02-07,2,600.34,1440.8,1200.67,240.13,MATCHED,0.0,0.0,3
TXN-0004174,C0065,P005,Services,2024-11-15,9,157.26,1698.37,1415.31,283.06,MATCHED,0.0,0.0,5
TXN-0004175,C0013,P033,Software,2024-12-10,4,77.86,373.72,311.43,62.29,MATCHED,0.0,0.0,5
TXN-0004176,C0078,P036,Clothing,2024-12-06,4,19.02,91.3,76.08,15.22,MISSING_IN_GL,0.0,0.0,3
TXN-0004177,C0123,P037,Furniture,2024-03-06,9,31.93,344.82,287.35,57.47,MATCHED,0.0,0.0,1
TXN-0004178,C0136,P044,Software,2024-03-04,5,189.83,1138.96,949.13,189.83,MATCHED,0.0,0.0,3
TXN-0004179,C0093,P044,Software,2024-06-11,4,229.18,1100.08,916.73,183.35,MATCHED,0.0,0.0,5
TXN-0004180,C0141,P027,Software,2024-03-10,2,151.33,363.19,302.66,60.53,MISSING_IN_GL,0.0,0.0,1
TXN-0004181,C0074,P002,Electronics,2024-03-03,9,111.6,1205.27,1004.39,200.88,MATCHED,0.0,0.0,3
TXN-0004182,C0040,P025,Software,2024-04-07,4,74.34,356.82,297.35,59.47,MATCHED,0.0,0.0,3
TXN-0004183,C0130,P017,Services,2024-04-06,7,188.21,1580.99,1317.49,263.5,BANK_VARIANCE,0.0,15.73,2
TXN-0004184,C0071,P041,Furniture,2024-01-08,8,35.36,339.42,282.85,56.57,MATCHED,0.0,0.0,1
TXN-0004185,C0169,P010,Clothing,2024-04-01,2,25.14,60.34,50.28,10.06,BANK_VARIANCE,0.0,1.85,2
TXN-0004186,C0045,P009,Clothing,2024-07-13,7,14.42,121.15,100.96,20.19,GL_VARIANCE,4.6,0.0,4
TXN-0004187,C0043,P016,Electronics,2024-04-05,10,107.25,1286.98,1072.48,214.5,BANK_VARIANCE,0.0,17.21,2
TXN-0004188,C0078,P012,Services,2024-12-16,5,297.68,1786.08,1488.4,297.68,MATCHED,0.0,0.0,4
TXN-0004189,C0112,P018,Electronics,2024-09-16,7,210.88,1771.39,1476.16,295.23,MISSING_IN_GL,0.0,0.0,0
TXN-0004190,C0012,P008,Services,2024-08-06,4,122.31,587.11,489.26,97.85,MATCHED,0.0,0.0,2
TXN-0004191,C0128,P002,Electronics,2024-09-02,6,211.12,1520.1,1266.75,253.35,MISSING_IN_GL,0.0,0.0,0
TXN-0004192,C0179,P022,Software,2024-03-26,1,487.95,585.54,487.95,97.59,MATCHED,0.0,0.0,3
TXN-0004193,C0148,P034,Services,2024-02-20,3,324.9,1169.63,974.69,194.94,MATCHED,0.0,0.0,5
TXN-0004194,C0120,P010,Clothing,2024-03-27,7,4.49,37.7,31.42,6.28,MATCHED,0.0,0.0,0
TXN-0004195,C0186,P027,Software,2024-01-12,7,54.85,460.72,383.93,76.79,MATCHED,0.0,0.0,1
TXN-0004196,C0002,P010,Clothing,2024-03-30,2,23.56,56.54,47.12,9.42,MISSING_IN_GL,0.0,0.0,4
TXN-0004197,C0059,P021,Furniture,2024-08-21,10,20.34,244.09,203.41,40.68,GL_VARIANCE,4.77,0.0,4
TXN-0004198,C0089,P013,Clothing,2024-02-04,8,10.52,100.98,84.15,16.83,BANK_VARIANCE,0.0,1.34,4
TXN-0004199,C0175,P042,Clothing,2024-02-13,8,12.93,124.14,103.45,20.69,MATCHED,0.0,0.0,0
TXN-0004200,C0182,P005,Services,2024-09-27,7,139.34,1170.46,975.38,195.08,GL_VARIANCE,0.59,0.0,3
TXN-0004201,C0027,P010,Clothing,2024-02-22,8,14.56,139.82,116.52,23.3,MATCHED,0.0,0.0,1
TXN-0004202,C0054,P024,Electronics,2024-01-16,3,576.63,2075.88,1729.9,345.98,MATCHED,0.0,0.0,0
TXN-0004203,C0191,P035,Software,2024-09-17,4,70.56,338.66,282.22,56.44,MATCHED,0.0,0.0,5
TXN-0004204,C0036,P010,Clothing,2024-09-18,5,16.4,98.42,82.02,16.4,MISSING_IN_GL,0.0,0.0,3
TXN-0004205,C0011,P015,Software,2024-08-29,3,323.72,1165.39,971.16,194.23,MATCHED,0.0,0.0,5
TXN-0004206,C0110,P046,Clothing,2024-06-29,3,25.65,92.34,76.95,15.39,GL_VARIANCE,0.89,0.0,2
TXN-0004207,C0002,P035,Software,2024-02-02,8,63.96,614.04,511.7,102.34,MATCHED,0.0,0.0,4
TXN-0004208,C0121,P029,Software,2024-05-09,3,294.57,1060.46,883.72,176.74,MISSING_IN_GL,0.0,0.0,5
TXN-0004209,C0196,P005,Services,2024-04-17,8,115.53,1109.06,924.22,184.84,BANK_VARIANCE,0.0,32.27,5
TXN-0004210,C0085,P026,Clothing,2024-02-16,6,9.89,71.23,59.36,11.87,MATCHED,0.0,0.0,5
TXN-0004211,C0132,P046,Clothing,2024-02-28,2,15.88,38.1,31.75,6.35,MATCHED,0.0,0.0,4
TXN-0004212,C0110,P020,Clothing,2024-03-29,3,30.66,110.38,91.98,18.4,MATCHED,0.0,0.0,1
TXN-0004213,C0062,P045,Services,2024-06-13,1,457.19,548.63,457.19,91.44,GL_VARIANCE,3.09,0.0,0
TXN-0004214,C0172,P010,Clothing,2024-05-19,1,97.12,116.54,97.12,19.42,MATCHED,0.0,0.0,5
TXN-0004215,C0053,P010,Clothing,2024-10-21,4,27.23,130.73,108.94,21.79,GL_VARIANCE,1.81,0.0,0
TXN-0004216,C0156,P028,Electronics,2024-02-27,9,165.13,1783.38,1486.15,297.23,MATCHED,0.0,0.0,3
TXN-0004217,C0143,P046,Clothing,2024-08-29,7,9.38,78.82,65.68,13.14,BANK_VARIANCE,0.0,1.27,5
TXN-0004218,C0096,P044,Software,2024-05-22,1,479.16,574.99,479.16,95.83,MATCHED,0.0,0.0,2
TXN-0004219,C0068,P005,Services,2024-10-24,7,218.78,1837.73,1531.44,306.29,MATCHED,0.0,0.0,3
TXN-0004220,C0142,P001,Software,2024-01-15,5,54.59,327.56,272.97,54.59,MATCHED,0.0,0.0,0
TXN-0004221,C0037,P022,Software,2024-10-24,7,113.81,955.98,796.65,159.33,MATCHED,0.0,0.0,3
TXN-0004222,C0092,P045,Services,2024-01-04,2,5507.98,13219.15,11015.96,2203.19,MATCHED,0.0,0.0,2
TXN-0004223,C0181,P002,Electronics,2024-07-31,7,190.45,1599.8,1333.17,266.63,BANK_VARIANCE,0.0,38.21,0
TXN-0004224,C0182,P047,Electronics,2024-06-18,6,236.74,1704.52,1420.43,284.09,MATCHED,0.0,0.0,2
TXN-0004225,C0013,P011,Electronics,2024-06-15,3,464.16,1670.98,1392.48,278.5,MISSING_IN_GL,0.0,0.0,4
TXN-0004226,C0061,P036,Clothing,2024-06-28,8,5.92,56.86,47.38,9.48,MATCHED,0.0,0.0,2
TXN-0004227,C0045,P048,Software,2024-06-23,5,58.59,351.54,292.95,58.59,GL_VARIANCE,14.58,0.0,5
TXN-0004228,C0030,P044,Software,2024-06-17,2,199.43,478.63,398.86,79.77,MATCHED,0.0,0.0,1
TXN-0004229,C0140,P021,Furniture,2024-10-09,3,65.27,234.96,195.8,39.16,GL_VARIANCE,4.37,0.0,4
TXN-0004230,C0137,P012,Services,2024-10-27,8,110.28,1058.69,882.24,176.45,MATCHED,0.0,0.0,0
TXN-0004231,C0130,P016,Electronics,2024-01-04,6,79.47,572.2,476.83,95.37,MISSING_IN_GL,0.0,0.0,5
TXN-0004232,C0018,P049,Software,2024-06-07,9,77.2,833.71,694.76,138.95,MATCHED,0.0,0.0,1
TXN-0004233,C0178,P012,Services,2024-05-31,6,188.5,1357.18,1130.98,226.2,MATCHED,0.0,0.0,5
TXN-0004234,C0189,P047,Electronics,2024-06-29,1,942.03,1130.44,942.03,188.41,MATCHED,0.0,0.0,4
TXN-0004235,C0023,P027,Software,2024-02-24,10,58.22,698.66,582.22,116.44,BANK_VARIANCE,0.0,28.6,5
TXN-0004236,C0005,P013,Clothing,2024-12-28,9,11.19,120.8,100.67,20.13,MATCHED,0.0,0.0,2
TXN-0004237,C0084,P049,Software,2024-12-15,3,166.17,598.22,498.52,99.7,GL_VARIANCE,21.79,0.0,0
TXN-0004238,C0147,P006,Software,2024-08-25,6,4865.15,35029.07,29190.89,5838.18,MISSING_IN_GL,0.0,0.0,0
TXN-0004239,C0030,P049,Software,2024-04-15,3,110.59,398.12,331.77,66.35,MATCHED,0.0,0.0,1
TXN-0004240,C0002,P025,Software,2024-09-20,7,111.71,938.39,781.99,156.4,MATCHED,0.0,0.0,1
TXN-0004241,C0172,P018,Electronics,2024-09-16,2,534.49,1282.78,1068.98,213.8,MATCHED,0.0,0.0,5
TXN-0004242,C0176,P037,Furniture,2024-09-10,4,91.61,439.73,366.44,73.29,MATCHED,0.0,0.0,2
TXN-0004243,C0164,P025,Software,2024-09-02,4,231.72,1112.26,926.88,185.38,BANK_VARIANCE,0.0,28.01,4
TXN-0004244,C0013,P039,Services,2024-04-22,6,92.0,662.36,551.97,110.39,MATCHED,0.0,0.0,1
TXN-0004245,C0038,P034,Services,2024-09-19,9,134.68,1454.53,1212.11,242.42,MATCHED,0.0,0.0,2
TXN-0004246,C0102,P047,Electronics,2024-09-19,10,131.77,1581.19,1317.66,263.53,MISSING_IN_GL,0.0,0.0,5
TXN-0004247,C0179,P007,Software,2024-05-04,4,164.89,791.48,659.57,131.91,BANK_VARIANCE,0.0,15.42,0
TXN-0004248,C0151,P046,Clothing,2024-05-25,1,111.84,134.21,111.84,22.37,GL_VARIANCE,1.33,0.0,4
TXN-0004249,C0081,P038,Furniture,2024-08-24,5,78.81,472.88,394.07,78.81,MATCHED,0.0,0.0,5
TXN-0004250,C0029,P042,Clothing,2024-01-23,5,17.87,107.22,89.35,17.87,MATCHED,0.0,0.0,3
TXN-0004251,C0099,P026,Clothing,2024-11-23,7,11.76,98.81,82.34,16.47,MATCHED,0.0,0.0,2
TXN-0004252,C0146,P019,Clothing,2024-02-25,8,11.11,106.66,88.88,17.78,MATCHED,0.0,0.0,5
TXN-0004253,C0088,P026,Clothing,2024-10-23,5,6.56,39.35,32.79,6.56,MATCHED,0.0,0.0,5
TXN-0004254,C0119,P033,Software,2024-11-06,6,67.83,488.36,406.97,81.39,BANK_VARIANCE,0.0,15.08,5
TXN-0004255,C0058,P037,Furniture,2024-12-10,6,64.97,467.81,389.84,77.97,GL_VARIANCE,9.89,0.0,3
TXN-0004256,C0097,P022,Software,2024-09-01,9,62.5,674.98,562.48,112.5,MATCHED,0.0,0.0,4
TXN-0004257,C0126,P020,Clothing,2024-12-21,5,23.93,143.57,119.64,23.93,MATCHED,0.0,0.0,1
TXN-0004258,C0100,P004,Clothing,2024-02-18,2,59.83,143.58,119.65,23.93,GL_VARIANCE,2.79,0.0,5
TXN-0004259,C0126,P041,Furniture,2024-09-17,1,357.96,429.55,357.96,71.59,MATCHED,0.0,0.0,4
TXN-0004260,C0184,P014,Furniture,2024-12-30,4,54.09,259.64,216.37,43.27,MATCHED,0.0,0.0,4
TXN-0004261,C0149,P021,Furniture,2024-10-27,4,46.19,221.71,184.76,36.95,MATCHED,0.0,0.0,4
TXN-0004262,C0058,P022,Software,2024-02-14,1,347.42,416.9,347.42,69.48,MATCHED,0.0,0.0,1
TXN-0004263,C0178,P044,Software,2024-12-09,3,283.62,1021.04,850.87,170.17,GL_VARIANCE,10.13,0.0,5
TXN-0004264,C0068,P022,Software,2024-10-31,8,107.08,1027.98,856.65,171.33,MATCHED,0.0,0.0,5
TXN-0004265,C0124,P004,Clothing,2024-09-06,4,11.74,56.34,46.95,9.39,MATCHED,0.0,0.0,0
TXN-0004266,C0092,P019,Clothing,2024-06-09,1,68.15,81.78,68.15,13.63,BANK_VARIANCE,0.0,0.84,2
TXN-0004267,C0010,P023,Services,2024-01-21,1,1233.83,1480.6,1233.83,246.77,MATCHED,0.0,0.0,3
TXN-0004268,C0068,P008,Services,2024-07-03,7,137.76,1157.18,964.32,192.86,MATCHED,0.0,0.0,4
TXN-0004269,C0028,P018,Electronics,2024-10-09,2,764.54,1834.9,1529.08,305.82,MATCHED,0.0,0.0,4
TXN-0004270,C0194,P016,Electronics,2024-01-08,3,567.23,2042.02,1701.68,340.34,GL_VARIANCE,57.61,0.0,3
TXN-0004271,C0044,P021,Furniture,2024-03-17,2,54.45,130.68,108.9,21.78,MATCHED,0.0,0.0,4
TXN-0004272,C0099,P042,Clothing,2024-05-31,1,51.32,61.58,51.32,10.26,MATCHED,0.0,0.0,2
TXN-0004273,C0095,P027,Software,2024-07-08,1,668.09,801.71,668.09,133.62,MATCHED,0.0,0.0,2
TXN-0004274,C0181,P022,Software,2024-06-19,7,97.92,822.56,685.47,137.09,MATCHED,0.0,0.0,3
TXN-0004275,C0080,P001,Software,2024-04-20,9,69.42,749.75,624.79,124.96,BANK_VARIANCE,0.0,25.06,1
TXN-0004276,C0016,P042,Clothing,2024-05-14,4,10.58,50.78,42.32,8.46,BANK_VARIANCE,0.0,1.53,5
TXN-0004277,C0145,P027,Software,2024-07-12,4,69.13,331.82,276.52,55.3,MATCHED,0.0,0.0,5
TXN-0004278,C0176,P043,Clothing,2024-04-04,7,16.92,142.16,118.47,23.69,BANK_VARIANCE,0.0,0.11,1
TXN-0004279,C0103,P004,Clothing,2024-02-23,6,13.46,96.94,80.78,16.16,MATCHED,0.0,0.0,3
TXN-0004280,C0185,P050,Furniture,2024-02-04,8,35.21,337.98,281.65,56.33,MATCHED,0.0,0.0,2
TXN-0004281,C0065,P044,Software,2024-06-07,4,82.72,397.03,330.86,66.17,BANK_VARIANCE,0.0,14.04,4
TXN-0004282,C0098,P003,Electronics,2024-04-03,3,355.69,1280.5,1067.08,213.42,MATCHED,0.0,0.0,5
TXN-0004283,C0151,P005,Services,2024-11-21,4,265.37,1273.78,1061.48,212.3,MATCHED,0.0,0.0,0
TXN-0004284,C0001,P048,Software,2024-06-21,7,99.6,836.64,697.2,139.44,BANK_VARIANCE,0.0,5.12,1
TXN-0004285,C0015,P002,Electronics,2024-10-13,7,156.93,1318.22,1098.52,219.7,MATCHED,0.0,0.0,1
TXN-0004286,C0047,P010,Clothing,2024-08-20,8,9.5,91.18,75.98,15.2,MATCHED,0.0,0.0,0
TXN-0004287,C0138,P021,Furniture,2024-08-15,8,23.23,222.98,185.82,37.16,MISSING_IN_GL,0.0,0.0,1
TXN-0004288,C0041,P036,Clothing,2024-12-20,4,28.5,136.82,114.02,22.8,MATCHED,0.0,0.0,5
TXN-0004289,C0043,P034,Services,2024-08-03,1,1396.71,1676.05,1396.71,279.34,MATCHED,0.0,0.0,4
TXN-0004290,C0094,P036,Clothing,2024-09-14,7,4.97,41.72,34.77,6.95,MATCHED,0.0,0.0,4
TXN-0004291,C0004,P021,Furniture,2024-10-17,8,17.65,169.45,141.21,28.24,MATCHED,0.0,0.0,3
TXN-0004292,C0161,P045,Services,2024-05-11,5,277.26,1663.56,1386.3,277.26,GL_VARIANCE,10.8,0.0,2
TXN-0004293,C0121,P012,Services,2024-09-10,9,92.68,1000.97,834.14,166.83,GL_VARIANCE,28.98,0.0,4
TXN-0004294,C0107,P035,Software,2024-06-11,10,44.56,534.78,445.65,89.13,MATCHED,0.0,0.0,3
TXN-0004295,C0037,P030,Clothing,2024-11-10,7,10.18,85.48,71.23,14.25,MATCHED,0.0,0.0,4
TXN-0004296,C0079,P033,Software,2024-03-20,3,235.0,846.0,705.0,141.0,MISSING_IN_GL,0.0,0.0,3
TXN-0004297,C0103,P034,Services,2024-12-17,9,52.62,568.27,473.56,94.71,MATCHED,0.0,0.0,5
TXN-0004298,C0113,P005,Services,2024-01-14,5,249.79,1498.72,1248.93,249.79,MATCHED,0.0,0.0,0
TXN-0004299,C0009,P022,Software,2024-06-20,9,44.1,476.29,396.91,79.38,MATCHED,0.0,0.0,3
TXN-0004300,C0020,P047,Electronics,2024-12-19,1,1418.27,1701.92,1418.27,283.65,MATCHED,0.0,0.0,5
TXN-0004301,C0163,P026,Clothing,2024-02-02,10,6.4,76.82,64.02,12.8,MATCHED,0.0,0.0,1
TXN-0004302,C0195,P030,Clothing,2024-05-14,2,41.22,98.93,82.44,16.49,MATCHED,0.0,0.0,1
TXN-0004303,C0022,P036,Clothing,2024-07-23,6,15.27,109.94,91.62,18.32,MATCHED,0.0,0.0,0
TXN-0004304,C0175,P006,Software,2024-05-13,10,68.26,819.12,682.6,136.52,MISSING_IN_GL,0.0,0.0,4
TXN-0004305,C0178,P002,Electronics,2024-09-20,8,4701.44,45133.85,37611.54,7522.31,MATCHED,0.0,0.0,5
TXN-0004306,C0044,P044,Software,2024-01-21,2,275.14,660.35,550.29,110.06,MATCHED,0.0,0.0,3
TXN-0004307,C0015,P030,Clothing,2024-05-25,1,88.4,106.08,88.4,17.68,GL_VARIANCE,3.66,0.0,1
TXN-0004308,C0116,P015,Software,2024-12-24,6,94.75,682.19,568.49,113.7,GL_VARIANCE,16.98,0.0,1
TXN-0004309,C0018,P042,Clothing,2024-02-16,1,112.08,134.5,112.08,22.42,MATCHED,0.0,0.0,0
TXN-0004310,C0028,P037,Furniture,2024-09-11,8,47.19,453.06,377.55,75.51,MATCHED,0.0,0.0,4
TXN-0004311,C0013,P048,Software,2024-03-17,1,521.59,625.91,521.59,104.32,MATCHED,0.0,0.0,2
TXN-0004312,C0021,P043,Clothing,2024-01-07,4,14.01,67.22,56.02,11.2,BANK_VARIANCE,0.0,0.5,5
TXN-0004313,C0122,P012,Services,2024-05-17,6,190.69,1372.94,1144.12,228.82,BANK_VARIANCE,0.0,45.23,5
TXN-0004314,C0154,P030,Clothing,2024-08-04,6,15.12,108.84,90.7,18.14,MATCHED,0.0,0.0,2
TXN-0004315,C0195,P039,Services,2024-03-26,5,288.1,1728.58,1440.48,288.1,MATCHED,0.0,0.0,2
TXN-0004316,C0172,P010,Clothing,2024-11-28,10,6.45,77.42,64.52,12.9,MATCHED,0.0,0.0,1
TXN-0004317,C0200,P004,Clothing,2024-04-18,2,27.66,66.38,55.32,11.06,MATCHED,0.0,0.0,3
TXN-0004318,C0049,P019,Clothing,2024-05-02,6,5.59,40.25,33.54,6.71,MATCHED,0.0,0.0,3
TXN-0004319,C0193,P050,Furniture,2024-07-21,8,49.37,473.99,394.99,79.0,MATCHED,0.0,0.0,5
TXN-0004320,C0137,P037,Furniture,2024-02-28,8,41.43,397.72,331.43,66.29,MATCHED,0.0,0.0,5
TXN-0004321,C0082,P044,Software,2024-06-24,1,925.38,1110.46,925.38,185.08,MISSING_IN_GL,0.0,0.0,3
TXN-0004322,C0093,P050,Furniture,2024-09-23,5,25.3,151.82,126.52,25.3,BANK_VARIANCE,0.0,4.16,2
TXN-0004323,C0070,P040,Services,2024-10-28,2,634.15,1521.96,1268.3,253.66,MATCHED,0.0,0.0,4
TXN-0004324,C0103,P003,Electronics,2024-03-28,6,190.99,1375.13,1145.94,229.19,MISSING_IN_GL,0.0,0.0,2
TXN-0004325,C0085,P048,Software,2024-01-14,5,56.77,340.62,283.85,56.77,MATCHED,0.0,0.0,4
TXN-0004326,C0096,P040,Services,2024-05-04,3,364.36,1311.68,1093.07,218.61,MATCHED,0.0,0.0,2
TXN-0004327,C0030,P010,Clothing,2024-02-16,2,58.83,141.19,117.66,23.53,MATCHED,0.0,0.0,5
TXN-0004328,C0065,P004,Clothing,2024-07-29,2,55.99,134.39,111.99,22.4,MISSING_IN_GL,0.0,0.0,5
TXN-0004329,C0043,P028,Electronics,2024-02-09,6,276.84,1993.25,1661.04,332.21,BANK_VARIANCE,0.0,18.48,1
TXN-0004330,C0014,P023,Services,2024-12-03,9,154.68,1670.52,1392.1,278.42,MATCHED,0.0,0.0,3
TXN-0004331,C0195,P047,Electronics,2024-01-21,9,154.17,1665.0,1387.5,277.5,MATCHED,0.0,0.0,1
TXN-0004332,C0158,P010,Clothing,2024-09-10,3,29.7,106.92,89.1,17.82,MATCHED,0.0,0.0,5
TXN-0004333,C0042,P009,Clothing,2024-10-21,5,6.16,36.94,30.78,6.16,MISSING_IN_GL,0.0,0.0,4
TXN-0004334,C0017,P031,Software,2024-05-24,2,470.52,1129.25,941.04,188.21,BANK_VARIANCE,0.0,6.64,3
TXN-0004335,C0002,P044,Software,2024-05-30,5,88.31,529.85,441.54,88.31,GL_VARIANCE,6.74,0.0,1
TXN-0004336,C0065,P038,Furniture,2024-12-15,2,87.19,209.24,174.37,34.87,GL_VARIANCE,6.29,0.0,3
TXN-0004337,C0128,P012,Services,2024-06-21,8,62.09,596.06,496.72,99.34,MATCHED,0.0,0.0,4
TXN-0004338,C0047,P004,Clothing,2024-08-04,3,34.26,123.34,102.78,20.56,BANK_VARIANCE,0.0,4.28,3
TXN-0004339,C0139,P028,Electronics,2024-09-25,10,128.66,1543.87,1286.56,257.31,GL_VARIANCE,37.94,0.0,3
TXN-0004340,C0116,P031,Software,2024-05-30,9,55.33,597.58,497.98,99.6,MATCHED,0.0,0.0,0
TXN-0004341,C0185,P016,Electronics,2024-10-24,10,82.48,989.77,824.81,164.96,MATCHED,0.0,0.0,5
TXN-0004342,C0155,P014,Furniture,2024-08-10,1,224.78,269.74,224.78,44.96,MATCHED,0.0,0.0,1
TXN-0004343,C0097,P045,Services,2024-05-07,2,472.2,1133.29,944.41,188.88,BANK_VARIANCE,0.0,9.87,4
TXN-0004344,C0074,P039,Services,2024-05-30,5,86.53,519.19,432.66,86.53,MISSING_IN_GL,0.0,0.0,3
TXN-0004345,C0031,P039,Services,2024-02-05,6,115.15,829.06,690.88,138.18,MATCHED,0.0,0.0,2
TXN-0004346,C0016,P027,Software,2024-08-26,3,221.93,798.95,665.79,133.16,MATCHED,0.0,0.0,0
TXN-0004347,C0081,P043,Clothing,2024-04-28,9,7.52,81.24,67.7,13.54,MATCHED,0.0,0.0,0
TXN-0004348,C0062,P025,Software,2024-05-07,8,34.54,331.61,276.34,55.27,MATCHED,0.0,0.0,0
TXN-0004349,C0106,P014,Furniture,2024-11-21,3,117.03,421.32,351.1,70.22,GL_VARIANCE,1.19,0.0,5
TXN-0004350,C0049,P011,Electronics,2024-02-02,6,138.96,1000.51,833.76,166.75,MATCHED,0.0,0.0,0
TXN-0004351,C0048,P009,Clothing,2024-10-12,1,86.3,103.56,86.3,17.26,GL_VARIANCE,2.35,0.0,3
TXN-0004352,C0020,P035,Software,2024-06-12,7,116.96,982.46,818.72,163.74,MATCHED,0.0,0.0,5
TXN-0004353,C0103,P020,Clothing,2024-07-11,6,10.2,73.44,61.2,12.24,MISSING_IN_GL,0.0,0.0,1
TXN-0004354,C0134,P023,Services,2024-01-15,5,183.92,1103.53,919.61,183.92,MATCHED,0.0,0.0,1
TXN-0004355,C0036,P041,Furniture,2024-02-08,3,118.78,427.62,356.35,71.27,MATCHED,0.0,0.0,1
TXN-0004356,C0081,P043,Clothing,2024-11-10,7,11.01,92.52,77.1,15.42,BANK_VARIANCE,0.0,0.17,2
TXN-0004357,C0045,P025,Software,2024-10-01,9,76.89,830.4,692.0,138.4,MATCHED,0.0,0.0,4
TXN-0004358,C0085,P011,Electronics,2024-03-19,5,358.25,2149.52,1791.27,358.25,GL_VARIANCE,79.12,0.0,0
TXN-0004359,C0118,P016,Electronics,2024-02-16,3,185.66,668.38,556.98,111.4,BANK_VARIANCE,0.0,15.05,5
TXN-0004360,C0054,P049,Software,2024-08-09,3,299.55,1078.39,898.66,179.73,MATCHED,0.0,0.0,3
TXN-0004361,C0035,P034,Services,2024-08-06,8,115.47,1108.52,923.77,184.75,GL_VARIANCE,25.18,0.0,4
TXN-0004362,C0136,P045,Services,2024-08-24,8,149.51,1435.3,1196.08,239.22,MATCHED,0.0,0.0,5
TXN-0004363,C0130,P025,Software,2024-09-04,3,328.72,1183.4,986.17,197.23,MATCHED,0.0,0.0,3
TXN-0004364,C0105,P036,Clothing,2024-04-03,2,25.19,60.46,50.38,10.08,MATCHED,0.0,0.0,5
TXN-0004365,C0123,P035,Software,2024-05-04,6,70.11,504.8,420.67,84.13,MATCHED,0.0,0.0,2
TXN-0004366,C0183,P028,Electronics,2024-01-19,3,228.07,821.04,684.2,136.84,GL_VARIANCE,17.1,0.0,0
TXN-0004367,C0016,P017,Services,2024-03-05,6,132.78,956.05,796.71,159.34,BANK_VARIANCE,0.0,18.72,3
TXN-0004368,C0141,P015,Software,2024-06-25,3,269.7,970.92,809.1,161.82,MATCHED,0.0,0.0,3
TXN-0004369,C0196,P002,Electronics,2024-03-19,5,174.29,1045.72,871.43,174.29,MATCHED,0.0,0.0,2
TXN-0004370,C0180,P022,Software,2024-12-16,9,55.92,603.97,503.31,100.66,BANK_VARIANCE,0.0,18.28,1
TXN-0004371,C0076,P038,Furniture,2024-02-23,8,42.34,406.48,338.73,67.75,MATCHED,0.0,0.0,0
TXN-0004372,C0150,P027,Software,2024-08-03,2,303.75,729.01,607.51,121.5,MATCHED,0.0,0.0,5
TXN-0004373,C0101,P019,Clothing,2024-06-24,4,16.5,79.18,65.98,13.2,MISSING_IN_GL,0.0,0.0,3
TXN-0004374,C0172,P039,Services,2024-05-15,5,82.44,494.63,412.19,82.44,MISSING_IN_GL,0.0,0.0,5
TXN-0004375,C0183,P043,Clothing,2024-04-01,4,17.2,82.57,68.81,13.76,MATCHED,0.0,0.0,4
TXN-0004376,C0137,P005,Services,2024-08-26,9,173.09,1869.37,1557.81,311.56,BANK_VARIANCE,0.0,25.73,5
TXN-0004377,C0062,P029,Software,2024-12-12,7,38.82,326.11,271.76,54.35,MATCHED,0.0,0.0,4
TXN-0004378,C0041,P017,Services,2024-08-03,10,152.8,1833.62,1528.02,305.6,MATCHED,0.0,0.0,2
TXN-0004379,C0016,P003,Electronics,2024-02-13,9,123.23,1330.87,1109.06,221.81,BANK_VARIANCE,0.0,17.92,1
